snapshot_id,snapshot_date,warehouse_id,product_sku,quantity_on_hand,reserved_qty,available_qty,unit_cost,last_received_date,snapshot_date_raw,last_received_date_raw
SNP241065,2024-07-01,WH103,SKU100172,18,1,17,78.43,,01/07/2024,09-Feb-2025
SNP241066,,WH106,SKU100512,19,4,15,236.8,,2024-08-19 00:00:00,31-Jul-2025
SNP241067,,WH103,SKU100179,23,0,23,6.22,2025-05-29,17-11-2025 00:00:00,2025/05/29
SNP241068,,WH103,SKU100066,13,2,11,149.84,,2025-11-24,20-Oct-2023
SNP241069,,WH101,SKU100521,24,1,23,43.25,,2025-05-12,13 Feb 2023
SNP241070,,WH107,SKU100519,18,3,15,141.69,,2025-12-29,10/20/2025
SNP241071,2024-03-04,WH105,SKU100352,14,7,7,111,,04/03/2024,2025-01-18
SNP241072,,WH106,SKU100274,15,1,14,159.48,,20 Oct 2025,04/10/2023
SNP241073,2024-02-05,WH102,SKU100494,20,2,18,₹1,,05/02/2024,05/26/2025
SNP241074,,WH108,SKU100471,16,3,13,₹285,,2025-10-13 00:00:00,04/07/2025
SNP241075,,WH108,SKU100469,25,0,25,₹20,,19-08-2024 00:00:00,06 Jul 2025
SNP241076,,WH109,SKU100415,21,1,20,126,2023-10-07,07-Oct-2024,2023/10/07
SNP241077,,WH102,SKU100348,12,2,10,133,,01-Jan-2024,16-03-2023 00:00:00
SNP241078,,WH108,SKU100388,23,2,21,24,,21-04-2025 00:00:00,25-02-2025 00:00:00
SNP241079,,WH105,SKU100459,17,1,16,190.09,,09/22/2025,2025-05-04
SNP241080,,WH108,SKU100419,20,2,18,128,,2025/07/21,03-Aug-2025
SNP241081,2024-06-24,WH106,SKU100239,20,2,18,66.72,,24/06/2024,06-12-2023 00:00:00
SNP241082,,WH106,SKU100529,14,2,12,₹144,,09-Dec-2024,19-May-2024
SNP241083,2024-05-08,WH101,SKU100248,21,4,17,136.75,,08/05/2024,12 Jul 2025
SNP241084,,WH100,SKU100208,21,3,18,209.03,,2025-09-29,02 Sep 2023
SNP241085,,WH102,SKU100106,11,2,9,₹103,,2024-07-01 00:00:00,13-Jun-2025
SNP241086,,WH105,SKU100211,21,1,24,₹164,,2024-03-18 00:00:00,11-09-2023 00:00:00
SNP241087,,WH109,SKU100567,20,3,17,₹205,,2025-11-03,
SNP241088,,WH105,SKU100317,25,2,23,140,,2024-12-23,02/22/2024
SNP241089,2024-08-26,WH109,SKU100585,18,3,15,85,,26/08/2024,10/04/2024
SNP241090,,WH109,SKU100410,16,0,16,49.52,,2025-10-27,
SNP241091,,WH103,SKU100471,24,1,23,44.43,,01 Apr 2024,26-12-2024 00:00:00
SNP241092,,WH101,SKU100411,26,1,25,18,,2024/12/30,28 Feb 2023
SNP241093,,WH105,SKU100372,15,2,13,₹59,,2025-12-29,
SNP241094,2024-11-03,WH104,SKU100168,18,0,18,152.7,,03/11/2024,04/20/2025
SNP241095,,WH105,SKU100519,13,2,11,193,,2024/12/02,07-10-2023 00:00:00
SNP241096,,WH105,SKU100373,21,2,19,₹68,,2025/01/06,2023-07-09
SNP241097,,WH109,SKU100598,21,3,18,138,,20-May-2024,18 Aug 2025
SNP241098,,WH104,SKU100327,25,1,24,247.07,,2025-09-22 00:00:00,14-07-2025 00:00:00
SNP241099,,WH108,SKU100346,24,1,23,153.35,,2024-10-28 00:00:00,21-Oct-2023
SNP241100,,WH107,SKU100323,22,2,20,148.37,2023-05-05,06-Jan-2025,2023/05/05
SNP241101,,WH102,SKU100399,17,1,16,219.47,,2025-02-03 00:00:00,2023-02-10
SNP241102,,WH103,SKU100572,21,1,20,26.90,,14 Oct 2024,05/05/2024
SNP241103,,WH103,SKU100228,22,3,19,₹80,,2024/05/13,22 Feb 2024
SNP241104,,WH108,SKU100441,19,1,18,51,,2024/02/26,14/08/2024
SNP241105,,WH102,SKU100142,10,1,9,44.83,,2025-03-10 00:00:00,
SNP241106,,WH100,SKU100168,11,3,8,123.28,,15-Sep-2025,09 Mar 2025
SNP241107,,WH100,SKU100510,18,2,16,131.54,,07/29/2024,25 Jul 2024
SNP241108,2024-10-14,WH107,SKU100428,14,2,12,182.26,,14/10/2024,10/11/2024
SNP241109,,WH108,SKU100149,16,5,11,82.4,,2024-09-16,05-Oct-2025
SNP241110,2025-10-13,WH104,SKU100424,17,2,11,₹18,,13/10/2025,03-04-2024 15:15:27
SNP241111,,WH106,SKU100107,12,1,11,₹3,2023-11-17,2025-07-14 00:00:00,2023/11/17
SNP241112,,WH101,SKU100423,15,2,13,167.08,2023-06-29,2024-10-07,2023/06/29
SNP241113,,WH101,SKU100551,22,2,20,₹241,,15-12-2025 00:00:00,06-Dec-2023
SNP241114,,WH104,SKU100094,17,3,14,149,,28-Oct-2024,19-Jul-2025
SNP241115,,WH106,SKU100439,22,2,20,9,,2024-08-12,14-05-2025 19:11:55
SNP241116,2025-07-28,WH109,SKU100570,26,0,26,257,,28/07/2025,09-Aug-2023
SNP241117,,WH105,SKU100568,15,1,14,156.88,,01/13/2025,04-05-2023 00:00:00
SNP241118,,WH102,SKU100165,25,2,23,₹192,,2025-11-17,28 Nov 2023
SNP241119,2025-04-14,WH107,SKU100503,20,3,17,₹64,,14/04/2025,13/12/2025
SNP241120,2024-12-16,WH102,SKU100232,18,2,16,148.97,,16/12/2024,2023-10-30
SNP241121,,WH109,SKU100483,17,0,12,91.47,,2025/09/22,30-05-2023 00:00:00
SNP241122,,WH100,SKU100479,18,2,16,305,,02-06-2025 00:00:00,14/04/2024
SNP241123,,WH106,SKU100556,15,2,13,118,2025-02-27,23-Dec-2024,2025/02/27
SNP241124,2025-12-22,WH108,SKU100267,-4,0,-4,₹64,,22/12/2025,2025-08-25
SNP241125,,WH104,SKU100083,16,1,15,202.08,,2024-04-01 00:00:00,13-Sep-2024
SNP241126,,WH109,SKU100477,9,2,7,₹223,,07/15/2024,03/04/2025
SNP241127,,WH103,SKU100250,21,4,17,82.76,2025-01-08,2024/12/30,2025/01/08
SNP241128,,WH109,SKU100532,21,3,18,14,,19 May 2025,03 Jun 2024
SNP241129,,WH104,SKU100436,16,3,13,105.25,,2024/05/27,08 Jan 2024
SNP241130,,WH101,SKU100534,18,1,17,246,,2024-10-21 00:00:00,
SNP241131,,WH105,SKU100493,8,6,2,191,,27-Jan-2025,19-03-2024 00:00:00
SNP241132,,WH105,SKU100226,14,4,10,₹176,,2025-11-17 00:00:00,29 Sep 2025
SNP241133,,WH107,SKU100080,17,5,12,₹210,,2024-04-15 00:00:00,12-09-2025 00:00:00
SNP241134,,WH102,SKU100045,20,2,18,83,2023-05-23,04/29/2024,2023/05/23
SNP241135,,WH109,SKU100407,14,1,13,₹95,,06-Oct-2025,2024-04-02
SNP241136,,WH106,SKU100364,20,1,19,211.08,,2025/05/05,04/19/2024
SNP241137,,WH100,SKU100248,9,1,8,133.30,,11-Aug-2025,10/06/2024
SNP241138,,WH100,SKU100389,28,1,27,162,,10-Nov-2025,2025-05-28
SNP241139,,WH103,SKU100569,9,2,7,₹272,2024-02-09,18-11-2024 00:00:00,2024/02/09
SNP241140,,WH100,SKU100491,16,3,13,₹88,,2025/02/03,16 Sep 2023
SNP241141,,WH105,SKU100088,14,3,11,131.54,2024-11-07,01/20/2025,2024/11/07
SNP241142,,WH102,SKU100006,13,2,11,₹82,,2025-01-13,20/02/2023
SNP241143,,WH105,SKU100293,20,2,18,₹259,,01 Sep 2025,09/27/2025
SNP241144,,WH107,SKU100407,19,1,18,125.13,,2024-11-25 00:00:00,03 Aug 2025
SNP241145,,WH100,SKU100538,16,2,14,₹165,,06-05-2024 00:00:00,24-Nov-2024
SNP241146,,WH107,SKU100306,8,1,7,186,,05/19/2025,17-07-2023 19:58:00
SNP241147,,WH109,SKU100165,16,1,15,127.46,,21-04-2025 00:00:00,
SNP241148,,WH108,SKU100135,21,2,19,₹61,,11 Mar 2024,25-May-2024
SNP241149,,WH108,SKU100510,10,2,8,228.91,,2024-07-15,14 Jul 2025
SNP241150,2025-07-07,WH107,SKU100451,12,2,10,37.73,,07/07/2025,2023-06-12
SNP241151,,WH100,SKU100270,14,0,14,59.59,,2025-05-19,22/12/2023
SNP241152,,WH107,SKU100560,22,2,20,89.05,,2025/06/23,08/02/2025
SNP241153,,WH107,SKU100115,26,1,25,₹200,,30 Jun 2025,07 Oct 2023
SNP241154,2024-01-01,WH105,SKU100442,15,1,14,₹202,,01/01/2024,09/27/2023
SNP241155,,WH100,SKU100385,14,1,13,27.73,,10 Nov 2025,30-Oct-2025
SNP241156,,WH100,SKU100510,25,1,24,77,,07 Jul 2025,12-06-2025 00:00:00
SNP241157,,WH101,SKU100160,17,2,15,49,,2024-12-09,25/10/2024
SNP241158,,WH107,SKU100461,22,1,21,114,2025-01-16,10/20/2025,2025/01/16
SNP241159,,WH104,SKU100476,14,1,13,151,2024-01-03,06-10-2025 00:00:00,2024/01/03
SNP241160,2025-11-03,WH102,SKU100038,17,2,15,16.15,2025-10-13,03/11/2025,2025/10/13
SNP241161,,WH105,SKU100214,17,3,14,178.93,2024-04-25,27-Oct-2025,2024/04/25
SNP241162,,WH105,SKU100058,29,1,28,7.80,2023-05-06,05/27/2024,2023/05/06
SNP241163,,WH108,SKU100039,12,4,8,94,,2025/06/23,2025-09-26
SNP241164,,WH107,SKU100396,15,0,15,₹28,,06-May-2024,17 Mar 2023
SNP241165,2025-06-09,WH109,SKU100487,18,1,17,34.45,,09/06/2025,30/05/2025
SNP241166,,WH107,SKU100363,20,2,18,15.11,,29-Jan-2024,03-06-2023 00:00:00
SNP241167,,WH100,SKU100159,14,1,13,162.53,,2025-03-31,16-Nov-2025
SNP241168,,WH106,SKU100076,10,3,7,98,,11 Mar 2024,01/22/2025
SNP241169,,WH108,SKU100312,18,0,18,48.92,,2025/03/10,01 Nov 2024
SNP241170,,WH107,SKU100114,6,4,4,132.23,2025-02-02,08-09-2025 00:00:00,2025/02/02
SNP241171,,WH106,SKU100565,17,0,17,204.34,,2025/11/17,28/08/2025
SNP241172,,WH101,SKU100329,17,2,15,43,,04-08-2025 00:00:00,
SNP241173,,WH109,SKU100191,13,1,12,103.85,,2024-12-09 00:00:00,25 Nov 2025
SNP241174,2025-04-08,WH103,SKU100488,13,3,10,189.26,2023-09-23,08/04/2025,2023/09/23
SNP241175,,WH107,SKU100365,20,1,19,214,,07/22/2024,18-Jul-2023
SNP241176,2024-11-11,WH101,SKU100054,17,3,14,30.26,,11/11/2024,10/09/2024
SNP241177,,WH107,SKU100574,11,2,9,48.56,,09/23/2024,10 Oct 2023
SNP241178,,WH103,SKU100398,28,0,37,46.58,,2025-10-13 00:00:00,24-Apr-2023
SNP241179,,WH105,SKU100009,18,2,16,85.72,,2024-04-01 00:00:00,
SNP241180,,WH106,SKU100090,22,2,20,₹75,,04 Mar 2024,2025-06-22
SNP241181,,WH102,SKU100590,20,2,18,59.46,,2025-12-29,
SNP241182,,WH107,SKU100252,13,1,12,64.83,,2025/08/04,2024-03-07
SNP241183,,WH101,SKU100123,18,1,17,79.04,,28-10-2024 00:00:00,2023-07-19
SNP241184,,WH103,SKU100487,-5,0,-5,143,,11/24/2025,2023-06-30
SNP241185,2025-10-20,WH100,SKU100287,16,2,14,78.94,,20/10/2025,30-Oct-2024
SNP241186,,WH100,SKU100437,24,2,22,182,,29 Jan 2024,
SNP241187,2024-04-29,WH105,SKU100208,15,0,15,118.73,,29/04/2024,12/13/2023
SNP241188,,WH103,SKU100290,18,1,17,124.68,,2024-02-12 00:00:00,2025-02-06
SNP241189,,WH101,SKU100551,29,4,25,161,,08/19/2024,03/01/2024
SNP241190,,WH104,SKU100294,19,3,16,₹69,2025-08-01,05-08-2024 00:00:00,2025/08/01
SNP241191,,WH100,SKU100003,18,4,14,87.19,,29 Jul 2024,16 Oct 2023
SNP241192,,WH106,SKU100136,23,1,22,171,,2025-11-17,19-01-2024 00:00:00
SNP241193,,WH106,SKU100414,19,2,17,₹65,,24 Jun 2024,03-01-2023 00:00:00
SNP241194,,WH107,SKU100320,18,2,16,83.37,,09/30/2024,04/06/2024
SNP241195,,WH104,SKU100046,15,0,15,208.17,,2025-06-02 00:00:00,02-10-2023 03:56:29
SNP241196,,WH100,SKU100144,8,2,6,89.75,,06-May-2024,26/07/2025
SNP241197,,WH108,SKU100377,18,4,14,169.39,,2024-06-24 00:00:00,15-04-2023 00:00:00
SNP241198,,WH104,SKU100288,15,1,14,137,,07/14/2025,2023-07-22
SNP241199,,WH103,SKU100438,20,2,18,78.91,,2025/07/14,11/10/2025
SNP241200,,WH102,SKU100046,19,2,17,₹161,,2025/11/24,21 Oct 2023
SNP241201,,WH106,SKU100063,25,2,23,84.63,,2024/04/15,09/23/2025
SNP241202,,WH108,SKU100551,14,3,11,₹186,,03-Jun-2024,2025-11-08
SNP241203,,WH100,SKU100569,19,1,18,17.52,,2025-05-05 00:00:00,24-Jun-2025
SNP241204,,WH100,SKU100244,24,1,23,306,,01-Apr-2024,12/04/2025
SNP241205,,WH108,SKU100132,15,1,14,209,,07/21/2025,01-May-2024
SNP241206,,WH103,SKU100467,-5,0,-5,₹3,,23-Sep-2024,12/28/2024
SNP241207,2024-01-01,WH106,SKU100176,16,2,14,92.01,2023-02-15,01/01/2024,2023/02/15
SNP241208,,WH104,SKU100500,18,0,18,22,,2025/10/13,07/10/2023
SNP241209,2025-07-21,WH108,SKU100060,15,2,13,66.99,2023-05-28,21/07/2025,2023/05/28
SNP241210,2024-07-22,WH105,SKU100106,14,2,12,64,,22/07/2024,29-12-2025 00:00:00
SNP241211,,WH101,SKU100164,13,2,11,₹172,2024-03-06,2024/10/21,2024/03/06
SNP241212,,WH104,SKU100265,25,3,22,170.96,,15-Sep-2025,24/05/2024
SNP241213,,WH103,SKU100578,14,3,11,227.85,2024-09-04,2025/11/03,2024/09/04
SNP241214,,WH104,SKU100057,16,1,15,₹43,,2025/11/10,02/26/2024
SNP241215,,WH101,SKU100125,13,1,12,162.69,,2025-12-15,06-Jul-2025
SNP241216,,WH106,SKU100211,18,2,16,42.0,,2025-06-30,22-06-2025 00:00:00
SNP241217,2025-05-12,WH109,SKU100488,15,0,15,22.23,,12/05/2025,2024-05-19
SNP241218,,WH104,SKU100157,18,3,15,107.26,,26-08-2024 00:00:00,04-Dec-2024
SNP241219,2025-02-10,WH102,SKU100214,21,0,21,30.17,2023-10-21,10/02/2025,2023/10/21
SNP241220,,WH101,SKU100157,15,3,12,186.79,,19-Aug-2024,03/12/2025
SNP241221,,WH100,SKU100253,25,0,25,30.73,2025-03-18,2025/08/18,2025/03/18
SNP241222,,WH108,SKU100148,26,0,26,48.42,,2025-11-24,02 Sep 2023
SNP241223,,WH101,SKU100595,16,2,14,75.96,,05/27/2024,2024-10-20
SNP241224,,WH106,SKU100418,23,1,22,₹98,,15-04-2024 00:00:00,11/23/2025
SNP241225,2024-11-25,WH104,SKU100142,22,2,20,93,,25/11/2024,22 Oct 2025
SNP241226,2024-11-25,WH108,SKU100200,18,2,16,171.36,,25/11/2024,10/05/2024
SNP241227,,WH102,SKU100525,6,2,4,154.70,,23 Sep 2024,2024-06-19
SNP241228,,WH107,SKU100216,14,2,12,183,,2025-02-10,09-Jan-2023
SNP241229,,WH108,SKU100215,18,1,17,₹143,,07 Apr 2025,30-Jul-2024
SNP241230,,WH109,SKU100457,16,2,14,125.94,,2025/08/11,07-Nov-2024
SNP241231,2024-05-06,WH109,SKU100159,18,4,14,316,,06/05/2024,2023-08-20
SNP241232,,WH108,SKU100550,16,1,15,₹36,,2024/09/23,26 Dec 2023
SNP241233,,WH104,SKU100218,15,1,14,5,2025-10-11,21-10-2024 00:00:00,2025/10/11
SNP241234,,WH102,SKU100519,16,1,15,₹53,,06/17/2024,
SNP241235,,WH107,SKU100531,15,2,13,₹144,,09/23/2024,22/03/2023
SNP241236,,WH101,SKU100074,17,3,14,₹62,2023-08-11,2024/04/29,2023/08/11
SNP241237,,WH101,SKU100174,11,1,10,₹120,,22 Dec 2025,
SNP241238,2024-01-01,WH108,SKU100020,21,5,16,₹104,,01/01/2024,13/02/2023
SNP241239,2025-09-15,WH101,SKU100059,24,4,20,146.31,,15/09/2025,2025-04-30
SNP241240,,WH104,SKU100456,21,1,20,₹23,2024-04-06,2024-04-15,2024/04/06
SNP241241,,WH103,SKU100163,14,1,13,79.0,,19 May 2025,17-Jul-2025
SNP241242,,WH101,SKU100427,13,3,10,134.49,,11-Aug-2025,2025-03-17
SNP241243,2025-01-20,WH101,SKU100344,19,3,16,33,,20/01/2025,2024-08-27
SNP241244,,WH102,SKU100455,7,7,0,85.22,2025-06-05,19-Feb-2024,2025/06/05
SNP241245,2025-10-13,WH108,SKU100001,12,2,10,113,,13/10/2025,
SNP241246,,WH106,SKU100547,20,0,20,45.64,,22 Jul 2024,14 Jul 2023
SNP241247,,WH107,SKU100093,20,0,20,25,,2025/04/28,24 Apr 2024
SNP241248,,WH106,SKU100366,13,1,12,36.34,,24-Mar-2025,30-Jan-2025
SNP241249,,WH101,SKU100490,22,1,21,166.82,,26-05-2025 00:00:00,11 Jan 2023
SNP241250,,WH105,SKU100263,12,1,11,130.37,,01 Dec 2025,
SNP241251,,WH102,SKU100461,15,1,14,219,,11-Nov-2024,23-09-2025 16:18:45
SNP241252,,WH109,SKU100547,10,1,9,₹127,,29-Dec-2025,2023-09-19
SNP241253,,WH103,SKU100090,18,3,15,62.28,,07/21/2025,30-May-2025
SNP241254,,WH100,SKU100421,22,4,18,₹27,,2025/01/20,07/21/2023
SNP241255,,WH107,SKU100599,17,1,16,122,,04-Mar-2024,2025-04-14
SNP241256,2025-07-07,WH107,SKU100331,10,0,10,₹210,,07/07/2025,24-Jan-2024
SNP241257,,WH101,SKU100203,18,0,18,₹250,,29 Sep 2025,23-03-2023 00:00:00
SNP241258,,WH107,SKU100237,22,3,19,50,,2024-04-22,
SNP241259,,WH106,SKU100476,14,2,12,133.64,,12-05-2025 00:00:00,
SNP241260,,WH109,SKU100282,25,2,23,52,,2025-03-31 00:00:00,01/06/2023
SNP241261,,WH107,SKU100013,20,1,19,171.91,,09 Sep 2024,03 Aug 2024
SNP241262,,WH104,SKU100110,18,4,14,29,,15-09-2025 00:00:00,26-Jul-2024
SNP241263,,WH107,SKU100326,14,1,13,146.76,2024-02-19,27-May-2024,2024/02/19
SNP241264,,WH108,SKU100099,21,1,20,142.75,,2024-12-09 00:00:00,2023-09-03
SNP241265,,WH104,SKU100530,13,1,12,179,,19 Aug 2024,08 Feb 2023
SNP241266,,WH106,SKU100380,16,3,13,103.69,,22-07-2024 00:00:00,07/25/2025
SNP241267,,WH106,SKU100311,15,0,15,132.11,,11 Nov 2024,30-05-2024 19:27:32
SNP241268,,WH107,SKU100037,21,1,20,98,,17-06-2024 00:00:00,03/11/2025
SNP241269,,WH109,SKU100237,17,4,13,219,,07 Apr 2025,16-08-2025 00:00:00
SNP241270,,WH108,SKU100565,23,1,22,1.28,,2025/06/02,18/07/2023
SNP241271,,WH103,SKU100387,27,2,25,191.89,,10-03-2025 00:00:00,19/10/2025
SNP241272,,WH109,SKU100029,23,1,22,₹20,2025-12-25,17-02-2025 00:00:00,2025/12/25
SNP241273,2024-08-19,WH108,SKU100378,16,0,16,180,2025-06-25,19/08/2024,2025/06/25
SNP241274,,WH103,SKU100138,15,2,13,125,,2025-09-08,01 Jul 2024
SNP241275,,WH104,SKU100084,16,3,13,4,,02 Dec 2024,
SNP241276,,WH101,SKU100141,22,1,21,111.36,,2025-04-14,03/27/2024
SNP241277,,WH100,SKU100571,7,6,1,237.65,,29-09-2025 00:00:00,06-12-2024 00:00:00
SNP241278,,WH109,SKU100395,15,3,12,52.75,,03-11-2025 00:00:00,2023-11-09
SNP241279,,WH107,SKU100402,16,1,15,152.56,,26-05-2025 00:00:00,22-May-2025
SNP241280,,WH106,SKU100572,15,2,13,29.93,,15-09-2025 00:00:00,22-06-2023 00:00:00
SNP241281,,WH104,SKU100530,18,3,15,283.0,,09/23/2024,2023-07-29
SNP241282,,WH105,SKU100004,23,0,23,71.32,,2024/11/18,2023-10-30
SNP241283,,WH105,SKU100122,21,4,17,₹105,,23-12-2024 00:00:00,20 May 2025
SNP241284,,WH100,SKU100263,23,4,19,292.64,2023-11-21,13-Jan-2025,2023/11/21
SNP241285,,WH101,SKU100194,17,1,16,59.59,,29-Apr-2024,28 Apr 2025
SNP241286,,WH104,SKU100474,19,3,16,151.07,2023-02-22,16 Jun 2025,2023/02/22
SNP241287,,WH108,SKU100027,20,4,16,70.96,,07-07-2025 00:00:00,18 Mar 2025
SNP241288,,WH106,SKU100034,7,2,5,₹271,,05 Aug 2024,
SNP241289,,WH102,SKU100463,12,2,10,83.08,,2024/10/21,
SNP241290,,WH109,SKU100194,15,4,11,84.53,,14-Jul-2025,22-04-2024 00:00:00
SNP241291,,WH107,SKU100376,17,4,13,₹112,,11/18/2024,11/04/2024
SNP241292,2025-03-10,WH105,SKU100320,15,1,14,160.11,,10/03/2025,18/06/2024
SNP241293,,WH106,SKU100167,16,2,14,29.36,,2024-12-09 00:00:00,2025-07-22
SNP241294,2025-03-03,WH108,SKU100448,23,0,23,159.05,,03/03/2025,15/12/2025
SNP241295,,WH103,SKU100243,19,5,17,3.61,,20 May 2024,15/06/2024
SNP241296,,WH106,SKU100470,15,2,13,97.44,,2024/07/15,2024-11-27
SNP241297,2025-05-26,WH108,SKU100429,19,2,17,₹67,,26/05/2025,2024-03-21
SNP241298,,WH108,SKU100495,20,1,19,38.04,,24-Feb-2025,07/09/2023
SNP241299,,WH102,SKU100004,12,0,12,131.15,,28-04-2025 00:00:00,24 Jun 2023
SNP241300,,WH100,SKU100516,23,2,21,195.89,,2024-10-21 00:00:00,13-08-2023 00:00:00
SNP241301,,WH101,SKU100255,21,3,18,70,,02/17/2025,05-Aug-2024
SNP241302,,WH101,SKU100245,14,2,12,52.47,,2025/09/01,13-May-2023
SNP241303,,WH104,SKU100041,23,5,18,35,,2024-11-04,06/20/2024
SNP241304,2025-02-03,WH104,SKU100326,15,1,14,52.56,,03/02/2025,27-Nov-2023
SNP241305,,WH109,SKU100513,16,2,14,97.55,,2025-04-28 00:00:00,09-03-2025 00:00:00
SNP241306,2025-10-02,WH100,SKU100019,15,1,14,119.32,,02/10/2025,
SNP241307,,WH108,SKU100462,16,2,14,135.58,,21-07-2025 00:00:00,07/07/2024
SNP241308,,WH101,SKU100248,6,1,5,35.26,,19 Feb 2024,
SNP241309,,WH105,SKU100257,12,0,12,145,,2025-07-14 00:00:00,20/02/2025
SNP241310,,WH102,SKU100105,15,3,12,₹29,,2025-03-31 00:00:00,2024-03-22
SNP241311,,WH107,SKU100284,20,0,20,148,,2024-04-01 00:00:00,22-09-2023 00:00:00
SNP241312,2025-08-25,WH107,SKU100346,20,1,19,₹186,,25/08/2025,17 Nov 2025
SNP241313,,WH109,SKU100021,27,1,26,108,,2025-03-10,2024-08-29
SNP241314,,WH101,SKU100210,16,2,14,279,,08-Jul-2024,04 May 2024
SNP241315,,WH103,SKU100317,31,6,25,61.19,,31-Mar-2025,2023-04-05
SNP241316,2025-06-30,WH102,SKU100165,16,2,14,38.30,,30/06/2025,
SNP241317,,WH105,SKU100508,25,2,23,91,,2025-04-28 00:00:00,27/02/2023
SNP241318,,WH103,SKU100407,17,6,11,₹86,,2025-09-01 00:00:00,20/09/2023
SNP241319,,WH104,SKU100538,24,3,21,169.22,,2024/12/23,29 Feb 2024
SNP241320,,WH107,SKU100479,18,2,16,228,,19 May 2025,
SNP241321,2025-02-10,WH100,SKU100140,18,0,18,126,,10/02/2025,11/04/2025
SNP241322,,WH105,SKU100431,10,1,9,209.49,,04/21/2025,27-04-2023 00:00:00
SNP241323,,WH100,SKU100436,14,1,13,36,2023-09-06,2024/09/16,2023/09/06
SNP241324,,WH100,SKU100302,14,3,11,₹51,,02-Dec-2024,18-04-2024 00:00:00
SNP241325,,WH103,SKU100450,18,3,15,117,,2024-09-16 00:00:00,23-Nov-2025
SNP241326,,WH107,SKU100302,12,2,10,156.95,,22-Dec-2025,28-09-2025 00:00:00
SNP241327,,WH100,SKU100565,18,1,17,₹144,,2024-05-27,10-10-2024 00:00:00
SNP241328,,WH102,SKU100479,17,1,16,₹62,,21-Oct-2024,03 May 2024
SNP241329,2025-10-06,WH103,SKU100206,17,1,16,104,,06/10/2025,17 Jan 2024
SNP241330,2024-04-11,WH109,SKU100407,15,1,14,74.92,,11/04/2024,03/10/2025
SNP241331,,WH103,SKU100515,17,2,15,27,,2025-10-20 00:00:00,2023-01-27
SNP241332,,WH104,SKU100346,20,3,17,₹217,,01-Apr-2024,27-Jun-2025
SNP241333,,WH106,SKU100001,19,2,17,98,,14-Oct-2024,2024-06-25
SNP241334,,WH103,SKU100515,21,2,19,169,,09-12-2024 00:00:00,03/25/2023
SNP241335,2024-11-11,WH109,SKU100560,24,3,21,₹133,,11/11/2024,
SNP241336,,WH103,SKU100276,22,0,24,₹112,,2025/05/26,14-May-2024
SNP241337,,WH108,SKU100302,19,1,18,209.24,,23-Dec-2024,19-Feb-2023
SNP241338,,WH107,SKU100295,15,2,13,203,,2024-12-02 00:00:00,2025-08-21
SNP241339,,WH100,SKU100599,19,0,19,₹177,,11-Mar-2024,20-10-2025 00:00:00
SNP241340,,WH108,SKU100268,16,1,15,89.42,2025-05-09,2024/10/14,2025/05/09
SNP241341,2024-01-15,WH104,SKU100111,17,1,16,₹48,2025-10-06,15/01/2024,2025/10/06
SNP241342,,WH100,SKU100184,13,1,12,36.34,,2024-07-29,
SNP241343,,WH102,SKU100505,27,3,24,176.48,,2024-06-24,26 Mar 2024
SNP241344,,WH104,SKU100230,19,4,15,₹219,,04-11-2024 00:00:00,11-11-2023 00:00:00
SNP241345,,WH106,SKU100586,13,3,10,61,,03/31/2025,20 Oct 2024
SNP241346,,WH100,SKU100058,17,6,11,67.93,,2025/09/15,22/09/2024
SNP241347,,WH100,SKU100576,18,3,15,₹36,,09/22/2025,17-12-2024 00:00:00
SNP241348,,WH109,SKU100076,10,2,8,₹132,2023-12-19,18 Mar 2024,2023/12/19
SNP241349,,WH100,SKU100464,13,4,9,200.90,,2025-04-28,19/02/2024
SNP241350,,WH103,SKU100016,17,2,15,₹85,,2024-12-09,03 Oct 2025
SNP241351,2024-12-02,WH109,SKU100228,24,3,21,112.89,,02/12/2024,2025-06-27
SNP241352,,WH108,SKU100207,24,3,21,154.78,,2025-03-17,01/31/2025
SNP241353,,WH104,SKU100503,26,0,26,97,2023-12-12,2024-01-01 00:00:00,2023/12/12
SNP241354,,WH107,SKU100056,15,0,15,₹248,,19-02-2024 00:00:00,
SNP241355,,WH103,SKU100437,24,2,22,₹107,,2025-12-15 00:00:00,11/02/2023
SNP241356,,WH102,SKU100330,24,2,22,228,2024-02-14,2024-02-26,2024/02/14
SNP241357,,WH107,SKU100231,16,2,14,243.82,,2024/01/01,02-Oct-2025
SNP241358,,WH102,SKU100162,20,1,19,171,2025-08-08,2025-09-29,2025/08/08
SNP241359,,WH105,SKU100542,22,2,20,123,,17 Nov 2025,04/08/2025
SNP241360,,WH107,SKU100413,12,3,9,5.41,,2024/01/29,18-Oct-2025
SNP241361,,WH100,SKU100009,15,2,13,80.35,,15-07-2024 00:00:00,2023-11-17
SNP241362,2024-07-29,WH101,SKU100294,18,0,18,146.44,,29/07/2024,
SNP241363,,WH106,SKU100046,17,4,13,93,,18-11-2024 00:00:00,22/09/2023
SNP241364,,WH108,SKU100104,21,2,17,4,,2025-06-09,2025-04-07
SNP241365,,WH106,SKU100557,16,1,15,175,,2024/01/15,01 Feb 2025
SNP241366,,WH106,SKU100098,12,2,10,₹207,2024-06-24,2024-12-09 00:00:00,2024/06/24
SNP241367,,WH104,SKU100147,21,2,19,183.29,2025-12-23,10/13/2025,2025/12/23
