transaction_id,transaction_date,customer_id,store_id,product_sku,quantity,unit_price,total_amount,discount_amount,payment_type,fulfilled_by_warehouse_id,return_flag,promo_code
T1189377,30-Jan-2024,110565.0,DM0126,SKU100317,1,77.15,77.15,20.24,card,WH102,N,
T1189378,17-May-2024,107716.0,DM0022,SKU100498,2,1029.84,2059.68,244.84,cash,WH106,N,FIRST50
T1189379,11 Apr 2024,111187.0,DM0051,SKU100042,1,396.38,396.38,86.21,UPI,WH103,N,SUMMER5
T1189380,2025/06/21,103166.0,DM0140,SKU100458,1,398.8,398.8,23.41,cash,WH109,N,FEST20
T1189381,02/06/2024,105199.0,DM0004,SKU100273,3,555.36,1666.08,205.82,credit,WH102,N,
T1189382,11/21/2025,117405.0,DM0087,SKU100476,1,61.33,61.33,13.51,cash,WH109,N,OLD_PROMO
T1189383,01 May 2024,115793.0,DM0124,SKU100358,1,298.35,298.35,76.67,cash,WH104,N,
T1189384,15/06/2024,107739.0,DM0068,SKU100169,1,430.53,430.53,94.8,UPI,WH108,N,SUMMER5
T1189385,05/11/2024,114650.0,DM0097,SKU100125,1,861.39,861.39,24.47,UPI,WH100,N,SUMMER5
T1189386,22-08-2024 00:00:00,107510.0,DM0070,SKU100450,1,262.44,262.44,63.83,credit,WH102,N,FEST20
T1189387,2024-04-28,103877.0,DM0004,SKU100007,5,621,3109.35,819.77,cash,,N,FIRST50
T1189388,27/01/2024,118232.0,DM0024,SKU100141,1,110.42,110.42,19.62,card,WH105,N,SUMMER5
T1189389,08-04-2025 17:28:49,116297.0,DM0140,SKU100212,1,552,552.96,67.18,UPI,WH107,N,NEW10
T1189390,2025-05-14 00:00:00,109776.0,DM0106,SKU100396,2,521.38,1042.76,105.63,UPI,WH106,N,FIRST50
T1189391,16/08/2025,117957.0,DM0031,SKU100152,1,1548.23,1548.23,344.07,cash,WH101,N,
T1189392,04-12-2025 00:00:00,104956.0,DM0136,SKU100223,3,165.91,497.73,111.41,cash,WH106,N,SUMMER5
T1189393,27-07-2024 00:00:00,116593.0,DM0154,SKU100276,1,40.47,40.47,2.3,cash,,N,OLD_PROMO
T1189394,2024/02/17,117337.0,DM0091,SKU100127,3,648.45,1945.35,519.64,card,WH104,N,FEST20
T1189395,31/05/2025,100432.0,DM0184,SKU100591,5,369.18,1845.9,196.08,card,WH101,N,OLD_PROMO
T1189396,11-Oct-2024,119393.0,DM0148,SKU100386,2,241.65,263.62,21.24,credit,WH106,N,OLD_PROMO
T1189397,2025/02/22,107878.0,DM0076,SKU100074,2,1268.03,2536.06,120.47,credit,WH106,Y,
T1189398,09 Nov 2025,104941.0,DM0021,SKU100051,1,28,21.63,3.47,card,WH105,N,SUMMER5
T1189399,2024-02-29 09:53:30,116656.0,DM0028,SKU100195,3,230.61,691.83,183.61,card,WH106,N,
T1189400,2025-02-03,102011.0,DM0152,SKU100284,2,158.09,316.18,3.89,card,WH102,N,
T1189401,24/05/2025,119724.0,DM0044,SKU100144,1,174,174.46,40.15,cash,WH106,N,
T1189402,10/22/2024,103226.0,DM0040,SKU100104,1,287.09,287.09,77.6,credit,WH108,N,OLD_PROMO
T1189403,10/16/2024,111864.0,DM0026,SKU100495,3,49.07,147.21,27.83,card,WH100,Y,OLD_PROMO
T1189404,14 Jun 2024,107135.0,DM0108,SKU100053,16,368.65,5898.4,6.78,UPI,WH108,N,
T1189405,01/01/2024,111140.0,DM0153,SKU100422,1,38.74,38.74,9.23,cash,WH108,N,FIRST50
T1189406,08-Nov-2025,102928.0,DM0055,SKU100258,1,732.64,732.64,121.56,credit,WH109,N,FEST20
T1189407,2024/05/08,113778.0,DM0193,SKU100573,2,351.99,703.98,149.45,UPI,WH104,N,
T1189408,21-11-2024 00:00:00,110127.0,DM0021,SKU100063,3,617,1852.08,289.27,UPI,WH101,N,NEW10
T1189409,01 Dec 2024,115859.0,DM0060,SKU100569,1,374.79,374.79,64.84,UPI,WH106,N,FIRST50
T1189410,13-Jan-2025,102441.0,DM0188,SKU100016,2,84.15,168.3,29.65,credit,WH104,N,FIRST50
T1189411,14-Jan-2025,113551.0,DM0002,SKU100253,1,689.72,689.72,79.38,cash,WH103,N,NEW10
T1189412,2025/12/21,103341.0,DM0048,SKU100445,2,"1,312",2624.28,288.53,credit,WH107,N,OLD_PROMO
T1189413,25/03/2025,103242.0,DM0121,SKU100511,1,41.47,41.47,11.02,cash,WH100,N,OLD_PROMO
T1189414,2025/06/08,111497.0,DM0188,SKU100396,1,416.52,416.52,95.67,card,WH104,N,FIRST50
T1189415,20-Aug-2025,100609.0,DM0083,SKU100043,1,120.8,120.8,13.63,card,WH104,Y,OLD_PROMO
T1189416,2024-08-07 00:00:00,105383.0,DM0067,SKU100407,4,549.26,2197.04,89.48,credit,WH101,N,OLD_PROMO
T1189417,20-Aug-2024,113347.0,DM0085,SKU100463,4,29.83,119.32,11.62,UPI,WH104,N,SUMMER5
T1189418,2024/07/30,106588.0,DM0043,SKU100437,2,909,1818.84,447.52,credit,WH103,N,SUMMER5
T1189419,08-Sep-2025,116273.0,DM0073,SKU100077,1,49,49.28,4.49,UPI,WH101,N,FIRST50
T1189420,15 Nov 2024,101087.0,DM0083,SKU100134,3,1606.7,4820.1,1440.88,cash,WH106,N,FIRST50
T1189421,21/12/2024,109873.0,DM0027,SKU100177,1,₹596,596.38,156.55,cash,WH102,N,SUMMER5
T1189422,03/03/2025,104140.0,DM0025,SKU100061,2,₹46,93.46,9.38,cash,WH100,N,OLD_PROMO
T1189423,2024/01/27,114863.0,DM0189,SKU100368,1,₹223,223.01,18.38,UPI,WH107,N,SUMMER5
T1189424,2024-06-19,112935.0,DM0098,SKU100032,1,75,75.2,8.55,UPI,WH102,N,OLD_PROMO
T1189425,05-Jun-2025,106675.0,DM0200,SKU100144,2,163,327.32,68.86,UPI,WH105,N,
T1189426,2024-08-01 00:00:00,108640.0,DM0034,SKU100527,3,1485.16,4455.48,1122.09,card,WH104,N,NEW10
T1189427,2025/08/09,104774.0,DM0142,SKU100390,1,1006.4,1006.4,253.77,card,WH105,N,
T1189428,26 Apr 2025,115864.0,DM0030,SKU100279,10,1045.01,10450.1,2519.47,credit,WH101,N,OLD_PROMO
T1189429,18/07/2024,105113.0,DM0145,SKU100438,2,694.44,1388.88,262.92,credit,WH108,Y,SUMMER5
T1189430,03/12/2024,104473.0,DM0154,SKU100471,1,748.98,748.98,5.64,card,WH101,N,FEST20
T1189431,2024/04/02,114087.0,DM0166,SKU100481,1,₹98,98.78,7.35,card,WH109,N,FEST20
T1189432,10/12/2025,106122.0,DM0126,SKU100433,1,116.34,116.34,10.76,UPI,WH108,N,SUMMER5
T1189433,2025/09/14,114003.0,DM0179,SKU100015,1,329.39,329.39,62.41,credit,WH108,Y,FEST20
T1189434,2024-12-23 00:00:00,119812.0,DM0038,SKU100277,3,75.67,227.01,60.48,cash,WH102,N,OLD_PROMO
T1189435,2025-03-03 00:40:24,101274.0,DM0190,SKU100395,2,1086.69,2173.38,492.56,UPI,WH106,N,NEW10
T1189436,07/21/2024,113426.0,DM0062,SKU100359,2,973.46,1946.92,309.88,cash,WH106,N,
T1189437,07/18/2025,117621.0,DM0048,SKU100483,1,547.39,547.39,52.16,cash,WH100,N,OLD_PROMO
T1189438,12-04-2024 00:00:00,115313.0,DM0005,SKU100394,1,473.79,473.79,107.19,credit,WH104,N,FEST20
T1189439,12-02-2024 00:00:00,104177.0,DM0190,SKU100388,1,119.48,119.48,17.14,cash,WH102,N,SUMMER5
T1189440,2025-02-08,115900.0,DM0193,SKU100079,2,₹346,692.96,101.97,UPI,WH102,N,FEST20
T1189441,2024-10-08 00:00:00,111538.0,DM0074,SKU100344,1,313.12,313.12,66.46,UPI,WH102,N,OLD_PROMO
T1189442,2024/12/31,101471.0,DM0053,SKU100506,4,264.09,1056.36,44.89,credit,WH101,N,FEST20
T1189443,20-Aug-2025,113356.0,DM0115,SKU100122,1,327.01,327.01,14.03,UPI,WH105,N,
T1189444,2024-02-24,113265.0,DM0048,SKU100224,2,762,1525.26,297.16,card,WH107,N,
T1189445,2024-10-08,103124.0,DM0170,SKU100219,4,641,2564.72,169.85,UPI,,N,
T1189446,20-09-2025 00:00:00,111145.0,DM0088,SKU100583,1,846.88,846.88,199.99,UPI,WH103,N,SUMMER5
T1189447,01-06-2024 00:00:00,117250.0,DM0022,SKU100362,2,1204.66,2409.32,390.58,UPI,WH105,N,NEW10
T1189448,03 Feb 2024,114271.0,DM0189,SKU100293,2,177.83,355.66,96.13,card,WH109,N,FIRST50
T1189449,02 Apr 2025,110784.0,DM0168,SKU100159,1,362.59,362.59,94.71,UPI,WH104,N,
T1189450,2024-10-22,115267.0,DM0058,SKU100198,0,521.65,0.0,0.0,card,WH102,N,FEST20
T1189451,07-05-2024 00:00:00,119487.0,DM0029,SKU100255,3,659.86,1979.58,514.82,credit,WH100,N,
T1189452,2025-07-10 01:25:06,112327.0,DM0091,SKU100283,2,214.7,429.4,86.26,cash,WH105,N,
T1189453,2025/08/09,105045.0,DM0068,SKU100081,2,988.02,1976.04,306.69,card,WH101,N,OLD_PROMO
T1189454,2024-06-07 00:00:00,115248.0,DM0081,SKU100505,1,192,192.14,12.35,UPI,WH104,N,OLD_PROMO
T1189455,21-09-2024 00:00:00,106077.0,DM0124,SKU100046,1,244.13,244.13,7.25,UPI,WH104,N,NEW10
T1189456,11-08-2025 06:08:27,101210.0,DM0196,SKU100257,9,608.67,5478.03,74.68,UPI,WH108,N,NEW10
T1189457,21 Jan 2024,106071.0,DM0173,SKU100064,1,371,454.93,97.26,card,WH104,N,FEST20
T1189458,04/11/2024,101587.0,DM0010,SKU100045,3,1086.56,3259.68,94.42,card,WH104,N,SUMMER5
T1189459,08/01/2024,118195.0,DM0101,SKU100191,2,1021.64,2043.28,249.8,card,WH108,N,
T1189460,30-03-2025 00:00:00,109195.0,DM0106,SKU100328,1,522.09,522.09,141.75,UPI,WH108,N,
T1189461,14-06-2024 00:00:00,118221.0,DM0129,SKU100495,1,37.35,27.36,4.64,card,WH106,N,OLD_PROMO
T1189462,2025/09/02,108756.0,DM0173,SKU100541,1,926.56,926.56,55.13,cash,WH108,N,
T1189463,04 Apr 2025,105899.0,DM0025,SKU100169,1,₹456,456.22,12.75,card,WH105,N,
T1189464,01/30/2025,119146.0,DM0152,SKU100307,3,497,1491.45,238.29,UPI,WH107,N,FIRST50
T1189465,2025/11/01,113122.0,DM0196,SKU100049,1,410.72,410.72,15.07,UPI,WH100,N,
T1189466,03/05/2024,114736.0,DM0020,SKU100133,3,129.68,389.04,88.79,UPI,WH104,N,OLD_PROMO
T1189467,24-Jul-2024,111333.0,DM0017,SKU100371,1,557,557.35,32.39,cash,WH101,N,SUMMER5
T1189468,30 Apr 2025,108418.0,DM0069,SKU100192,6,761.54,4569.24,139.11,card,WH107,N,NEW10
T1189469,11/16/2024,112970.0,DM0017,SKU100256,3,"1,139",3417.9,150.64,card,WH104,N,FEST20
T1189470,2025-03-08 00:00:00,110268.0,DM0155,SKU100365,1,223.45,223.45,45.57,UPI,WH104,N,
T1189471,2025-05-30,110289.0,DM0056,SKU100068,1,226.44,226.44,3.1,UPI,WH107,N,
T1189472,05-May-2024,106450.0,DM0148,SKU100387,1,₹41,41.3,6.17,cash,WH103,Y,FEST20
T1189473,15/09/2025,100754.0,DM0144,UNKNOWN,2,299.98,599.96,155.56,card,WH108,N,
T1189474,10/27/2024,100763.0,DM0043,SKU100020,1,636,636.65,129.04,cash,WH109,N,
T1189475,10/22/2024,117536.0,DM0129,SKU100509,6,474.85,2849.1,394.99,cash,WH109,N,NEW10
T1189476,01/25/2025,102279.0,DM0056,,1,94.49,94.49,5.85,cash,WH105,N,
T1189477,31-Mar-2024,114169.0,DM0016,SKU100046,1,325.86,325.86,40.53,card,WH109,N,FEST20
T1189478,26-Oct-2025,114147.0,DM0067,SKU100046,2,340.9,681.8,37.73,UPI,WH102,N,
T1189479,04/04/2025,111734.0,DM0026,SKU100302,1,158.64,158.64,20.34,cash,WH100,N,
T1189480,10-Oct-2025,119394.0,DM0171,SKU100093,5,₹560,2801.45,440.88,card,WH107,N,SUMMER5
T1189481,01/12/2024,115287.0,DM0194,SKU100131,3,633.59,1900.77,172.48,UPI,WH101,N,FEST20
T1189482,2024/01/07,104496.0,DM0026,SKU100143,1,398.95,398.95,65.13,UPI,WH103,N,
T1189483,2025-06-30,113899.0,DM0019,SKU100007,3,402.57,1207.71,5.65,UPI,WH107,N,
T1189484,22-06-2025 00:00:00,118833.0,DM0031,SKU100338,4,₹384,1536.56,373.52,UPI,,N,
T1189485,08/12/2024,114742.0,DM0185,SKU100522,1,427.64,427.64,85.14,card,WH105,N,OLD_PROMO
T1189486,2025-07-31,117708.0,DM0173,SKU100558,1,338.69,338.69,6.12,card,WH101,N,FEST20
T1189487,09-Apr-2024,106769.0,DM0010,SKU100183,1,127.39,127.39,13.66,credit,WH106,N,
T1189488,2025-04-07 00:00:00,111756.0,DM0095,SKU100010,0,339.64,0.0,0.0,credit,WH100,N,FEST20
T1189489,2025/04/13,112154.0,DM0195,SKU100041,3,1022.67,3068.01,378.04,cash,WH109,N,
T1189490,2024-07-20,114612.0,DM0030,SKU100037,1,154.06,154.06,39.03,cash,WH107,N,FIRST50
T1189491,12/15/2024,109823.0,DM0134,SKU100038,1,28.95,28.95,7.83,card,WH104,N,
T1189492,21-08-2025 00:00:00,116940.0,DM0053,SKU100152,1,"₹1,410",1410.2,72.07,card,WH102,N,
T1189493,12/14/2024,114486.0,DM0110,SKU100156,2,550.53,1101.06,328.45,UPI,WH104,Y,FEST20
T1189494,2024/09/12,115643.0,DM0076,SKU100432,1,599.66,599.66,144.67,card,WH108,N,
T1189495,08/06/2025,117393.0,DM0081,SKU100550,0,118.27,0.0,0.0,cash,WH109,N,NEW10
T1189496,2024-06-30,106074.0,DM0158,SKU100413,3,"₹1,657",4972.17,803.63,card,WH100,N,FIRST50
T1189497,03/24/2025,101821.0,DM0050,SKU100587,2,612.11,1224.22,246.25,credit,,N,SUMMER5
T1189498,2025-02-21 00:00:00,110188.0,DM0180,SKU100449,2,506.86,1013.72,292.18,UPI,WH103,N,FIRST50
T1189499,2024-02-23,104859.0,DM0173,SKU100062,3,₹221,664.71,156.44,UPI,WH104,N,
T1189500,2024-01-20,111327.0,DM0011,SKU100260,4,851.25,3405.0,337.1,credit,WH104,N,
T1189501,2024-06-28,117285.0,DM0088,SKU100398,1,29.91,29.91,1.03,UPI,WH102,N,
T1189502,21-02-2025 00:00:00,104676.0,DM0133,SKU100019,3,416.59,1249.77,95.63,credit,WH107,N,SUMMER5
T1189503,05/27/2024,107100.0,DM0007,SKU100116,3,250.4,751.2,37.61,UPI,WH103,N,OLD_PROMO
T1189504,24 May 2024,112276.0,DM0037,SKU100489,5,432.78,2163.9,308.23,credit,WH108,N,FEST20
T1189505,03 Dec 2024,110543.0,DM0107,SKU100171,2,694.92,1389.84,49.85,card,WH105,N,
T1189506,2024-09-18,106494.0,DM0191,SKU100324,2,278.44,556.88,65.26,card,WH102,N,FIRST50
T1189507,2024-02-25 00:00:00,111222.0,DM0085,SKU100022,2,587.35,1174.7,175.19,credit,WH105,N,FIRST50
T1189508,15 Jul 2024,106429.0,DM0100,SKU100504,1,148.78,148.78,25.23,credit,WH102,N,OLD_PROMO
T1189509,2024-08-05,113335.0,DM0101,SKU100227,1,1349.48,1349.48,345.42,credit,WH103,N,FIRST50
T1189510,28/06/2024,114335.0,DM0148,SKU100471,3,721.58,2164.74,551.71,cash,WH108,N,NEW10
T1189511,2025/04/28,109570.0,DM0088,SKU100579,2,175.88,351.76,10.66,cash,WH106,N,
T1189512,2024-12-02,105094.0,DM0148,SKU100489,1,481.73,481.73,141.54,UPI,WH101,N,
T1189513,28 Feb 2025,107120.0,DM0085,SKU100318,2,412,824.74,124.84,UPI,WH106,N,SUMMER5
T1189514,25-Jul-2025,112370.0,DM0041,SKU100454,1,511,511.31,99.68,credit,WH109,N,FEST20
T1189515,23-04-2024 00:00:00,114035.0,DM0068,SKU100085,4,418.97,1675.88,335.8,cash,WH103,N,FIRST50
T1189516,22-01-2024 00:00:00,102832.0,DM0138,SKU100507,1,1040.94,1040.94,42.72,card,WH101,N,SUMMER5
T1189517,09/24/2024,115096.0,DM0093,SKU100548,3,₹686,2059.41,209.81,UPI,WH106,N,FEST20
T1189518,2025/02/19,103789.0,DM0115,SKU100418,1,₹542,542.45,145.19,card,WH107,N,SUMMER5
T1189519,14 Jul 2025,116673.0,DM0060,SKU100501,1,72.3,72.3,2.32,credit,WH102,N,FEST20
T1189520,02-Oct-2025,117904.0,DM0028,SKU100460,3,318.76,956.28,109.84,cash,WH109,N,
T1189521,2025/10/12,112116.0,DM0181,SKU100017,2,113.27,226.54,19.82,cash,WH104,N,NEW10
T1189522,2024-03-25,113263.0,DM0093,SKU100012,1,877.94,877.94,53.56,UPI,WH105,N,NEW10
T1189523,12 Sep 2025,119318.0,DM0160,SKU100423,1,209.25,209.25,58.24,credit,WH106,N,NEW10
T1189524,08/18/2024,112328.0,DM0008,SKU100337,1,1217.75,1132.86,34.87,card,WH104,N,
T1189525,14-03-2024 00:00:00,117886.0,DM0123,SKU100512,2,747.66,1495.32,349.12,UPI,WH107,N,
T1189526,10/18/2025,106854.0,DM0141,SKU100303,2,239.81,479.62,100.51,card,WH108,N,OLD_PROMO
T1189527,2025/10/12,104616.0,DM0193,SKU100371,2,₹663,1326.24,165.8,credit,WH107,N,NEW10
T1189528,03/02/2025,116081.0,DM0109,SKU100125,1,574,574.56,62.76,cash,WH109,N,NEW10
T1189529,06-Oct-2025,111457.0,DM0002,SKU100244,3,451.10,1353.3,10.77,cash,WH109,N,
T1189530,20 Mar 2024,109605.0,DM0022,SKU100245,10,"1,272",12727.0,88.97,card,WH103,N,FEST20
T1189531,2025/08/22,114183.0,DM0040,SKU100555,3,555.77,1667.31,61.67,cash,WH101,N,FIRST50
T1189532,2024-06-25,113493.0,DM0042,SKU100368,1,170.46,170.46,31.99,card,WH105,N,
T1189533,10-09-2025 00:00:00,107425.0,DM0052,SKU100144,2,108.88,217.76,49.44,cash,WH101,N,FEST20
T1189534,22-Feb-2024,101592.0,DM0149,SKU100210,1,287,287.79,38.16,cash,WH108,N,
T1189535,11 Feb 2025,104357.0,DM0090,SKU100121,4,334,1510.92,259.72,credit,WH101,N,
T1189536,2024-06-21 10:18:42,101142.0,DM0156,SKU100272,2,116.89,233.78,52.27,card,WH101,N,FEST20
T1189537,14-05-2024 00:00:00,108437.0,DM0179,SKU100546,2,508,1016.44,4.22,credit,WH102,Y,OLD_PROMO
T1189538,2025/08/29,102929.0,DM0037,SKU100559,2,794.83,1589.66,135.59,cash,WH100,N,SUMMER5
T1189539,2024-12-07,105727.0,DM0146,SKU100234,1,969.53,969.53,278.45,UPI,WH108,N,FIRST50
T1189540,10-03-2025 00:00:00,100500.0,DM0172,SKU100167,1,99,99.92,22.54,credit,WH102,N,FIRST50
T1189541,2024-09-10,112322.0,DM0076,SKU100535,3,₹164,494.97,22.3,card,WH100,N,
T1189542,20 Oct 2024,118600.0,DM0101,SKU100098,1,290.72,290.72,18.95,cash,WH105,N,FIRST50
T1189543,05/06/2025,101582.0,DM0106,SKU100195,2,184.1,368.2,79.17,card,WH106,N,
T1189544,13-Sep-2025,108169.0,DM0065,SKU100261,2,249.82,499.64,137.47,cash,WH106,N,SUMMER5
T1189545,10/14/2024,115251.0,DM0025,SKU100357,1,423.95,423.95,40.21,UPI,WH105,N,FEST20
T1189546,26/07/2024,101036.0,DM0058,SKU100347,1,34.66,34.66,0.01,credit,WH103,N,FIRST50
T1189547,2024/08/11,100488.0,DM0082,SKU100147,5,704.27,3521.35,702.29,cash,WH102,N,NEW10
T1189548,2025-11-14 00:00:00,105121.0,DM0024,SKU100048,2,149.35,298.7,13.52,cash,WH108,N,FIRST50
T1189549,2024/03/26,113789.0,DM0024,SKU100093,1,415.15,415.15,123.95,UPI,WH103,N,OLD_PROMO
T1189550,04 Dec 2024,105194.0,DM0139,SKU100554,2,572.55,1145.1,218.78,credit,WH102,N,
T1189551,10-11-2025 00:00:00,117632.0,DM0192,SKU100526,1,564.27,564.27,27.0,UPI,WH102,N,
T1189552,11 Jul 2024,115950.0,DM0001,SKU100301,1,225.08,225.08,64.21,credit,WH103,N,FIRST50
T1189553,08-Jan-2025,102352.0,DM0070,SKU100000,2,510.13,1020.26,13.36,credit,WH100,N,OLD_PROMO
T1189554,27-May-2025,116989.0,DM0197,SKU100364,1,305.77,305.77,28.02,cash,WH105,N,SUMMER5
T1189555,03 Sep 2024,103719.0,DM0119,SKU100413,3,"1,557",3811.3,264.49,UPI,WH102,N,FIRST50
T1189556,23-Dec-2024,109887.0,DM0046,SKU100446,1,758.19,758.19,192.8,card,WH106,N,SUMMER5
T1189557,2024-02-20 00:00:00,102612.0,DM0009,SKU100171,1,762.81,762.81,213.79,UPI,WH107,N,FEST20
T1189558,2025-05-13 00:00:00,111599.0,DM0177,SKU100292,3,327,983.85,177.1,cash,WH101,N,
T1189559,2024/02/11,103685.0,DM0188,SKU100097,2,558.99,1117.98,19.76,card,WH100,N,FEST20
T1189560,2025-01-28,119971.0,DM0150,SKU100420,1,332.7,332.7,95.98,UPI,WH108,N,OLD_PROMO
T1189561,17-May-2024,114383.0,DM0162,SKU100456,1,₹359,359.26,37.53,UPI,WH103,N,FEST20
T1189562,19/03/2024,108654.0,DM0177,SKU100578,1,325.36,325.36,33.48,UPI,WH102,N,
T1189563,2024/05/31,114325.0,DM0006,SKU100438,2,459.2,1346.35,226.78,credit,WH104,N,FEST20
T1189564,20-Sep-2025,116631.0,DM0102,SKU100008,3,387.28,1161.84,333.67,cash,WH109,N,
T1189565,2024/04/28,114925.0,DM0181,SKU100478,3,43.76,131.28,3.08,card,WH104,N,FEST20
T1189566,2025/01/29,110377.0,DM0032,SKU100323,5,53.67,268.35,46.84,credit,WH100,N,
T1189567,2025/05/29,101822.0,DM0026,SKU100563,2,156.75,313.5,79.52,credit,WH107,N,SUMMER5
T1189568,05/19/2025,113321.0,DM0022,SKU100075,1,617.38,617.38,86.53,card,WH104,N,FIRST50
T1189569,2025/04/28,115240.0,DM0049,,2,82,165.94,41.22,credit,WH103,N,FEST20
T1189570,28/01/2024,102264.0,DM0173,SKU100256,3,"1,139",3419.49,282.03,card,WH107,N,FEST20
T1189571,04/12/2024,115059.0,DM0056,SKU100223,1,₹179,108.41,3.34,card,WH103,N,NEW10
T1189572,2024-06-02,107943.0,DM0133,SKU100081,2,"₹1,161",2322.36,226.43,cash,WH108,N,
T1189573,2025-07-16 00:00:00,107299.0,DM0113,SKU100398,1,₹26,26.23,6.22,card,WH100,N,FEST20
T1189574,06/16/2025,101051.0,DM0097,SKU100525,2,276,553.6,70.41,UPI,WH101,N,OLD_PROMO
T1189575,26-Jul-2025,107640.0,DM0038,SKU100080,1,257,257.05,60.56,credit,WH105,N,
T1189576,13-May-2024,111169.0,DM0159,SKU100345,1,36.77,36.77,8.59,credit,WH101,N,FEST20
T1189577,12/22/2024,109769.0,DM0119,SKU100572,2,₹272,544.32,131.07,credit,WH101,N,
T1189578,12/01/2024,112134.0,DM0193,SKU100064,1,₹399,399.63,69.25,card,WH102,N,
T1189579,08/08/2025,114592.0,DM0117,SKU100148,1,26.58,26.58,4.31,UPI,WH107,N,
T1189580,02/05/2024,102722.0,DM0077,SKU100273,1,497.1,438.08,43.81,credit,WH104,N,NEW10
T1189581,21-Dec-2025,103776.0,DM0157,SKU100564,1,30.06,30.06,7.2,cash,,N,OLD_PROMO
T1189582,07/10/2024,117849.0,DM0079,SKU100141,1,104.73,104.73,19.14,cash,WH106,N,
T1189583,09/14/2024,114473.0,DM0080,UNKNOWN,3,70,211.59,41.96,UPI,WH104,Y,
T1189584,2025-07-19 00:00:00,113116.0,DM0177,SKU100145,4,316.03,1264.12,309.7,cash,WH106,N,FIRST50
T1189585,2025-04-02,115402.0,DM0059,SKU100015,5,372.51,1862.55,299.68,credit,WH100,N,
T1189586,13-12-2025 00:00:00,100237.0,DM0185,SKU100354,5,639.59,3197.95,458.78,cash,WH103,N,FEST20
T1189587,2025-12-07,113693.0,DM0119,SKU100521,2,299.80,599.6,96.12,card,WH104,N,NEW10
T1189588,24-Oct-2025,104440.0,DM0052,SKU100396,4,430.07,1720.28,329.86,UPI,WH103,N,
T1189589,2024-06-06 00:00:00,111223.0,DM0195,SKU100204,1,482.28,482.28,112.56,UPI,WH100,N,SUMMER5
T1189590,2024-08-27,108138.0,DM0069,SKU100179,4,66.75,235.31,63.9,card,WH104,N,
T1189591,19 Jul 2025,115781.0,DM0012,SKU100016,2,71.48,142.96,35.68,UPI,WH100,N,OLD_PROMO
T1189592,2025/02/20,115780.0,DM0094,SKU100065,4,277.46,1109.84,129.61,card,WH109,N,SUMMER5
T1189593,15-Aug-2025,109136.0,DM0034,SKU100297,3,513,1541.82,410.77,card,WH105,N,OLD_PROMO
T1189594,15-Sep-2025,103860.0,DM0134,SKU100550,1,133,133.78,34.62,card,WH101,N,
T1189595,07 Sep 2025,117972.0,DM0188,SKU100018,5,237.54,1187.7,274.38,cash,WH108,N,FIRST50
T1189596,09/13/2025,111099.0,DM0092,SKU100405,1,85.38,85.38,7.41,cash,WH109,N,FEST20
T1189597,03/08/2025,109071.0,DM0009,SKU100169,1,434.95,434.95,67.74,credit,WH101,N,
T1189598,08-05-2024 00:00:00,117903.0,DM0037,SKU100518,3,873,2621.94,429.45,cash,WH105,N,SUMMER5
T1189599,09-Nov-2024,101989.0,DM0153,SKU100120,1,177,177.74,3.44,UPI,WH109,N,OLD_PROMO
T1189600,15 Nov 2025,101261.0,DM0001,SKU100193,3,775,2325.84,361.35,UPI,WH101,N,OLD_PROMO
T1189601,19 Jan 2024,117401.0,DM0142,SKU100387,2,₹39,78.2,0.7,credit,WH108,N,
T1189602,18/03/2025,110550.0,DM0118,SKU100151,4,741.11,2964.44,655.1,UPI,WH107,N,
T1189603,2025/04/26,115086.0,DM0135,SKU100228,1,216.67,216.67,15.27,card,WH101,N,
T1189604,04/11/2024,119578.0,DM0167,SKU100578,2,218.38,436.76,90.9,UPI,WH101,N,OLD_PROMO
T1189605,27 Dec 2024,102312.0,DM0163,SKU100314,3,112.44,337.32,98.27,cash,WH106,N,NEW10
T1189606,11-11-2025 00:00:00,102670.0,DM0074,SKU100512,1,738.38,738.38,129.9,card,WH106,N,FIRST50
T1189607,07/11/2024,117675.0,DM0128,SKU100136,1,25,25.46,6.75,UPI,WH109,N,NEW10
T1189608,2024-02-27,102357.0,DM0137,SKU100507,1,830.88,830.88,27.05,card,WH105,N,NEW10
T1189609,23-11-2025 00:00:00,112268.0,DM0049,SKU100530,1,564.55,564.55,86.74,credit,WH104,N,
T1189610,2025-07-18,113161.0,DM0089,SKU100015,0,373.91,0.0,0.0,cash,WH109,Y,OLD_PROMO
T1189611,2025-05-09,108307.0,DM0071,SKU100557,3,"₹1,023",3069.18,178.12,card,WH100,N,FIRST50
T1189612,01/18/2025,119249.0,DM0064,SKU100452,2,558.96,1117.92,102.91,cash,WH109,N,NEW10
T1189613,05/01/2025,116490.0,DM0179,SKU100006,1,38.2,38.2,0.6,card,WH102,N,OLD_PROMO
T1189614,13 Sep 2024,118814.0,DM0108,SKU100401,1,₹91,91.53,1.15,UPI,WH102,N,OLD_PROMO
T1189615,13-07-2025 00:00:00,101447.0,DM0137,SKU100544,10,540.95,5409.5,496.42,card,WH101,N,NEW10
T1189616,20-Mar-2024,100854.0,DM0159,SKU100254,1,181.35,181.35,47.44,card,WH100,N,
T1189617,27-10-2024 05:54:01,105006.0,DM0026,SKU100360,1,132.56,132.56,18.61,UPI,WH102,N,NEW10
