return_id,original_transaction_id,return_date,customer_id,product_sku,return_reason,refund_amount,refund_method,return_date_raw
R303889,T1066805,,101696.0,SKU100419,damaged,131.18,UPI,20 Apr 2025
R303890,T1160674,,118405.0,SKU100257,other,141.08,cash,29-07-2025 00:00:00
R303891,T1082826,,,SKU100433,other,280.24,cash,07-Nov-2025
R303892,T1042497,,102836.0,SKU100576,damaged,183.75,card,10 Nov 2024
R303893,T10003892,,104472.0,SKU100205,damaged,70.75,card,10 Oct 2025
R303894,T1021647,,100899.0,SKU100097,quality,150.14,UPI,2024/12/06
R303895,T1008288,,119553.0,SKU100517,quality,0.28,cash,01-Feb-2024
R303896,T1086804,,115668.0,SKU100567,other,196.84,card,28-Mar-2024
R303897,T1191971,,105356.0,SKU100377,wrong item,24.69,UPI,2024-11-10
R303898,T1115845,,114009.0,SKU100084,quality,316.81,card,31-12-2024 00:00:00
R303899,T1030478,2025-09-19,110451.0,SKU100033,other,180.49,card,19/09/2025
R303900,T1155425,,117845.0,SKU100013,damaged,6.79,card,17-Sep-2024
R303901,T1199521,,101576.0,SKU100405,other,242.19,UPI,07/18/2025
R303902,T1027601,,111748.0,SKU100295,wrong item,54.16,card,26-08-2025 00:00:00
R303903,T1144033,,103942.0,SKU100130,quality,248.72,card,24-06-2025 00:00:00
R303904,T1193392,,104290.0,SKU100215,quality,248.1,UPI,2025-03-31
R303905,T1170950,,105301.0,SKU100029,other,301.38,UPI,08-Feb-2025
R303906,T1034578,2025-12-01,118736.0,SKU100052,damaged,257.68,UPI,01/12/2025
R303907,T1185527,,119874.0,SKU100496,wrong item,98.26,UPI,2025/06/29
R303908,T10003907,,114736.0,SKU100202,quality,169.4,card,25 Nov 2025
R303909,T1030662,,110475.0,SKU100379,damaged,53.03,cash,2025/11/23
R303910,T10003909,,117229.0,SKU100566,other,77.63,card,2024/02/05
R303911,T1103724,,113893.0,SKU100582,wrong item,151.46,card,2024/09/24
R303912,T1120735,2025-09-02,118343.0,SKU100075,other,48.94,UPI,02/09/2025
R303913,T1144806,,100534.0,SKU100553,other,183.88,UPI,22-12-2025 00:00:00
R303914,T1064285,,108533.0,SKU100076,damaged,174.25,card,10 Apr 2025
R303915,T1141335,,115233.0,SKU100490,damaged,169.9,cash,30 Sep 2025
R303916,T1199040,2024-12-02,115359.0,SKU100145,wrong item,185.57,cash,02/12/2024
R303917,T1194066,,114110.0,SKU100512,damaged,413.4,UPI,14 May 2024
R303918,T1057522,,101843.0,SKU100090,wrong item,49.82,cash,09-Sep-2025
R303919,T1101970,,100887.0,SKU100079,damaged,149.62,card,2024-07-22
R303920,T1023870,,115790.0,SKU100073,quality,191.97,UPI,2024-01-28
R303921,T1053300,,101242.0,SKU100198,other,142.96,cash,06-Aug-2024
R303922,T1048120,,114889.0,SKU100106,damaged,15.02,UPI,06-Jan-2024
R303923,T1146478,,101498.0,SKU100127,damaged,99.71,UPI,12/22/2024
R303924,T1046363,,113237.0,SKU100336,wrong item,235.55,UPI,2024-05-23
R303925,T1042339,2024-02-11,118087.0,SKU100210,other,209.98,cash,11/02/2024
R303926,T1030675,,114348.0,SKU100019,damaged,183.71,card,20-Aug-2024
R303927,T1087561,,105910.0,SKU100438,damaged,23.26,cash,07-01-2025 00:00:00
R303928,T1010967,,104658.0,SKU100184,other,14.94,cash,22 Oct 2024
R303929,T10003928,,114180.0,SKU100093,damaged,251.78,UPI,07/26/2024
R303930,T1079462,,113387.0,SKU100009,quality,8.72,card,2024-05-09
R303931,T1085344,2024-05-27,102770.0,SKU100281,quality,83.62,UPI,27/05/2024
R303932,T1197253,2024-03-05,100188.0,SKU100300,wrong item,192.31,card,05/03/2024
R303933,T1156628,,104071.0,SKU100149,wrong item,43.03,UPI,2024-04-15
R303934,T1099657,,111086.0,SKU100207,other,250.9,UPI,2024-07-11
R303935,T1029846,,119223.0,SKU100471,damaged,2.28,UPI,09-06-2024 00:00:00
R303936,T1109644,,108701.0,SKU100121,quality,128.5,cash,2024-05-27
R303937,T1137492,,112574.0,SKU100496,quality,86.95,card,15-08-2024 00:00:00
R303938,T1109576,,110981.0,SKU100042,quality,263.22,card,01/25/2025
R303939,T1057430,,117684.0,SKU100227,damaged,236.54,UPI,2024-02-01
R303940,T1135945,,114406.0,SKU100136,other,266.74,cash,03-Oct-2024
R303941,T1097659,2025-10-23,106867.0,SKU100005,wrong item,70.55,cash,23/10/2025
R303942,T1069464,,118267.0,SKU100279,quality,271.94,cash,2024-05-17
R303943,T1193315,,108499.0,SKU100364,damaged,309.05,cash,2024-06-26
R303944,T10003943,,116530.0,SKU100058,other,0.08,card,12-Apr-2025
R303945,T1009898,,107876.0,SKU100393,other,76.79,cash,12 Oct 2024
R303946,T1157726,,111495.0,SKU100185,quality,287.11,card,2025-07-02
R303947,T1061371,,103616.0,SKU100023,damaged,66.96,UPI,23 Oct 2024
R303948,T1161210,2025-06-04,119522.0,SKU100365,quality,224.59,UPI,04/06/2025
R303949,T1077951,,102904.0,SKU100205,wrong item,17.03,card,2024-03-23
R303950,T1081545,,119351.0,SKU100151,quality,141.67,cash,2025/10/16
R303951,T1147839,,108572.0,SKU100161,wrong item,204.08,cash,19-Mar-2024
R303952,T1131192,,113531.0,SKU100142,wrong item,46.75,card,03-Apr-2025
R303953,T1009471,,118088.0,SKU100471,quality,110.47,UPI,2024-12-08
R303954,T1057240,,118441.0,SKU100390,other,41.51,UPI,2024-09-13
R303955,T1180433,,115578.0,SKU100242,damaged,236.65,cash,23-03-2024 00:00:00
R303956,T1032133,,118982.0,SKU100596,other,98.74,card,28-11-2024 00:00:00
R303957,T10003956,2025-05-01,107100.0,SKU100024,quality,231.32,card,01/05/2025
R303958,T1046340,,113678.0,SKU100532,other,332.05,cash,05/31/2025
R303959,T1125614,,109561.0,SKU100551,wrong item,268.55,UPI,2025/06/10
R303960,T1194161,2024-08-21,110493.0,SKU100088,other,160.21,UPI,21/08/2024
R303961,T1104087,,116661.0,SKU100110,quality,228.04,UPI,2025/03/02
R303962,T1176307,,110685.0,SKU100112,wrong item,103.89,cash,2025-01-24
R303963,T1159634,,113438.0,SKU100009,wrong item,419.84,cash,2024-08-22
R303964,T1086718,,118699.0,SKU100351,wrong item,192.67,UPI,2024/02/02
R303965,T1118060,,114880.0,SKU100564,wrong item,42.88,card,19-Dec-2024
R303966,T1016734,,101859.0,SKU100175,damaged,214.92,card,2024/05/23
R303967,T1186152,,102354.0,SKU100524,damaged,310.47,card,2025/06/16
R303968,T1152411,,113062.0,SKU100012,quality,285.01,cash,22 Jan 2025
R303969,T1149546,2024-02-21,114134.0,SKU100587,damaged,290.48,UPI,21/02/2024
R303970,T1022795,,113297.0,SKU100417,wrong item,257.97,card,28-04-2024 03:33:56
R303971,T1102198,,117643.0,SKU100336,other,33.58,UPI,23-Sep-2025
R303972,T1193885,,100243.0,SKU100372,other,6.12,cash,04/19/2024
R303973,T1157419,,,SKU100558,other,173.57,cash,07/21/2024
R303974,T1164793,,105943.0,SKU100181,damaged,261.67,card,2025-01-28
R303975,T10003974,,115741.0,SKU100255,wrong item,64.78,card,2024-06-26
R303976,T1050162,,114011.0,SKU100226,wrong item,292.7,UPI,08-10-2024 00:00:00
R303977,T1184196,,101791.0,SKU100460,other,77.29,cash,25 Jan 2024
R303978,T1146718,,114305.0,SKU100056,damaged,2.36,cash,2025-08-12
R303979,T1187181,,104378.0,SKU100486,wrong item,21.82,UPI,2024-03-21
R303980,T1125402,,103921.0,SKU100204,damaged,18.22,UPI,16 May 2025
R303981,T1067037,,107346.0,SKU100441,damaged,99.22,UPI,2024-01-22
R303982,T1001899,,106935.0,SKU100048,wrong item,46.04,UPI,30-05-2024 00:00:00
R303983,T1149999,,114590.0,SKU100562,quality,211.8,cash,06-03-2024 19:43:30
R303984,T1151092,,105703.0,SKU100408,other,172.57,UPI,24-May-2025
R303985,T1081664,,109799.0,SKU100065,damaged,134.3,UPI,01-Oct-2025
R303986,T1150264,,118817.0,SKU100500,other,131.9,cash,31 Aug 2024
R303987,T1175865,,100431.0,SKU100165,damaged,119.76,UPI,24 Apr 2025
R303988,T1081979,,104152.0,SKU100469,damaged,4.0,card,28 Jan 2024
R303989,T1097992,,113026.0,SKU100330,quality,219.04,UPI,04/21/2025
R303990,T1172787,,106087.0,SKU100464,quality,31.14,cash,20-09-2024 00:00:00
R303991,T1111449,,110842.0,SKU100583,other,287.94,cash,14-02-2024 00:00:00
R303992,T1092552,,100487.0,SKU100250,quality,189.03,UPI,22-06-2025 00:00:00
R303993,T1048490,2025-06-05,102286.0,SKU100314,other,265.04,UPI,05/06/2025
R303994,T1117834,,100063.0,SKU100283,damaged,330.92,UPI,2025/06/12
R303995,T1155700,,111326.0,SKU100300,other,294.46,UPI,12 Mar 2025
R303996,T1084137,,109855.0,SKU100132,damaged,189.26,cash,2024/01/10
R303997,T1197511,,111407.0,SKU100448,quality,127.29,cash,13-Sep-2024
R303998,T1141063,2024-07-05,110784.0,SKU100061,quality,9.55,UPI,05/07/2024
R303999,T1068418,,103156.0,SKU100413,quality,92.17,UPI,15-May-2025
R304000,T1152491,,105850.0,SKU100147,damaged,176.31,card,02-03-2024 00:00:00
R304001,T1155745,,106705.0,SKU100233,other,23.82,cash,2025/12/10
R304002,T1039264,,106258.0,SKU100337,wrong item,177.59,cash,2024-02-06
R304003,T1072416,,110573.0,SKU100236,quality,236.26,UPI,09/22/2024
R304004,T1142873,,107071.0,SKU100093,damaged,44.18,card,20-03-2025 00:00:00
R304005,T1059401,,110826.0,SKU100599,damaged,383.62,card,2024-06-05
R304006,T1196894,2024-06-09,117824.0,SKU100198,damaged,172.33,card,09/06/2024
R304007,T1085905,2024-06-05,108206.0,SKU100486,quality,247.05,UPI,05/06/2024
R304008,T10004007,2024-12-27,113264.0,SKU100596,quality,204.05,cash,27/12/2024
R304009,T1117459,,108828.0,SKU100261,damaged,272.72,UPI,2024-06-12
R304010,T1191954,,111498.0,SKU100105,damaged,286.29,UPI,2025/03/13
R304011,T1089935,,102944.0,SKU100042,wrong item,4.24,card,12-06-2025 00:00:00
R304012,T1150966,,118921.0,SKU100393,wrong item,58.67,card,26-Jul-2024
R304013,T1117726,2025-01-12,106739.0,SKU100448,quality,341.8,card,12/01/2025
R304014,T1022457,,107597.0,SKU100013,other,159.0,UPI,15 Nov 2025
R304015,T1063742,2025-02-23,112069.0,SKU100009,quality,216.06,UPI,23/02/2025
R304016,T1188432,,101937.0,SKU100086,quality,231.15,UPI,2024/08/31
R304017,T1056962,2024-03-30,113618.0,SKU100582,other,93.66,cash,30/03/2024
R304018,T1056529,,110281.0,SKU100411,wrong item,141.76,cash,08-Jul-2024
R304019,T1179548,,117074.0,SKU100263,quality,85.89,UPI,07-Jun-2025
R304020,T1044941,,114745.0,SKU100585,wrong item,321.56,UPI,2024/07/16
R304021,T10004020,,100613.0,SKU100556,damaged,121.07,UPI,05/31/2025
R304022,T1084983,,105762.0,SKU100408,quality,193.61,UPI,13-Feb-2024
R304023,T1035938,,109015.0,SKU100551,other,13.8,UPI,12-Sep-2025
R304024,T1173954,,115940.0,SKU100215,damaged,2.76,cash,2024/02/22
R304025,T1086824,,107991.0,SKU100393,damaged,183.97,cash,2024-02-13
R304026,T1130341,,101064.0,SKU100497,damaged,93.37,card,2025-11-11
R304027,T1148546,2024-12-10,112686.0,SKU100453,other,18.41,card,10/12/2024
R304028,T1167461,,113059.0,SKU100191,damaged,33.87,cash,2025/04/07
R304029,T10004028,,119773.0,SKU100406,damaged,70.64,cash,11-02-2025 09:24:09
R304030,T1107884,,109599.0,SKU100301,wrong item,137.27,card,09-Apr-2024
R304031,T1154001,,113855.0,SKU100405,wrong item,415.74,UPI,11-05-2024 00:00:00
R304032,T1006902,,111475.0,SKU100036,quality,88.88,card,01-01-2025 00:00:00
R304033,T1089153,2025-01-31,109287.0,SKU100469,quality,289.96,UPI,31/01/2025
R304034,T1011403,,114259.0,SKU100359,damaged,279.99,UPI,15-Sep-2024
R304035,T1110315,2024-02-26,103129.0,SKU100114,quality,137.71,card,26/02/2024
R304036,T1137287,2025-05-04,109743.0,SKU100514,quality,252.38,card,04/05/2025
R304037,T1101701,2025-05-02,106726.0,SKU100316,damaged,155.48,cash,02/05/2025
R304038,T1096812,,101367.0,SKU100285,quality,220.13,UPI,27-Dec-2024
R304039,T1020674,,115704.0,SKU100037,other,89.33,cash,27-12-2025 00:00:00
R304040,T1018526,,116534.0,SKU100449,quality,57.97,cash,2025-02-14
R304041,T1078625,,118227.0,SKU100168,wrong item,181.15,UPI,2024/07/20
R304042,T1044488,,104823.0,SKU100499,wrong item,237.11,cash,04 Oct 2025
R304043,T1074517,,102241.0,SKU100246,damaged,164.95,cash,04-11-2025 00:00:00
R304044,T1148088,,114080.0,SKU100424,wrong item,132.2,UPI,2025/10/12
R304045,T1157522,2025-08-05,101517.0,SKU100068,wrong item,250.08,UPI,05/08/2025
R304046,T1005041,2024-01-14,110246.0,SKU100581,quality,271.49,UPI,14/01/2024
R304047,T1038943,,103565.0,SKU100157,wrong item,67.13,card,2024-08-08
R304048,T1062421,,107616.0,SKU100203,wrong item,100.97,card,2025/03/28
R304049,T1151394,,111477.0,SKU100245,wrong item,75.77,cash,2025-03-19
R304050,T1136568,,106597.0,SKU100290,other,307.28,card,2024/06/08
R304051,T1133640,,119496.0,SKU100246,other,192.69,cash,2025-07-14
R304052,T1179237,,104657.0,SKU100338,damaged,11.48,cash,30 Mar 2025
R304053,T1143984,,108520.0,SKU100093,quality,50.5,card,2024-09-10
R304054,T1089750,,116088.0,SKU100281,damaged,115.08,cash,19-Jul-2025
R304055,T1158719,2024-02-10,110413.0,SKU100444,quality,271.51,card,10/02/2024
R304056,T1081797,,115979.0,SKU100029,damaged,100.1,cash,15-02-2025 00:00:00
R304057,T10004056,,117225.0,SKU100195,damaged,236.11,UPI,2024-10-22
R304058,T1026188,2024-12-03,106711.0,SKU100008,other,260.28,cash,03/12/2024
R304059,T1053607,,104985.0,SKU100079,wrong item,212.06,card,2024/09/18
R304060,T1072983,2024-07-02,107815.0,SKU100157,quality,333.18,cash,02/07/2024
R304061,T1134280,,110635.0,SKU100008,damaged,123.52,card,02/14/2025
R304062,T1187284,,113927.0,SKU100386,other,296.99,card,2025-04-18
R304063,T1199109,,117222.0,SKU100556,damaged,251.65,cash,2024/05/03
R304064,T1088918,,104803.0,SKU100598,wrong item,306.51,UPI,24-Mar-2025
R304065,T1152515,2024-03-05,111567.0,SKU100189,damaged,54.37,card,05/03/2024
R304066,T1111800,,117501.0,SKU100429,other,88.02,UPI,10-10-2025 05:17:24
R304067,T1170575,,113661.0,SKU100346,other,176.34,UPI,03/25/2025
R304068,T1141413,,106240.0,SKU100170,quality,208.27,card,12/18/2024
R304069,T1103563,,112783.0,SKU100156,damaged,192.79,UPI,2025/05/13
R304070,T1159758,,100393.0,SKU100287,damaged,114.04,cash,17-Feb-2025
R304071,T1019663,,107197.0,SKU100056,other,83.66,cash,06/20/2024
R304072,T1133371,,117739.0,SKU100251,other,224.23,cash,2024/01/21
R304073,T1199230,,103181.0,SKU100329,damaged,401.44,UPI,2025/02/04
R304074,T1019072,,110794.0,SKU100563,quality,33.43,UPI,06-10-2024 17:11:46
R304075,T1105111,,103584.0,SKU100256,damaged,151.13,cash,10-Oct-2024
R304076,T1020530,,101598.0,SKU100454,wrong item,110.64,UPI,10/22/2024
R304077,T1191096,,102247.0,SKU100290,wrong item,289.12,card,04/15/2024
R304078,T1117794,,100137.0,SKU100537,quality,90.58,card,06-01-2024 18:25:37
R304079,T1183557,,110271.0,SKU100300,other,287.33,card,28 Mar 2025
R304080,T1179775,,112402.0,SKU100485,other,142.01,UPI,2025/09/27
R304081,T1063434,,107801.0,SKU100016,wrong item,149.18,UPI,14 Feb 2025
R304082,T1173551,,101817.0,SKU100164,damaged,160.85,UPI,30-04-2024 00:00:00
R304083,T1140225,2025-12-06,118083.0,SKU100340,other,221.8,cash,06/12/2025
R304084,T1171566,,108451.0,SKU100415,other,24.23,card,21 Jan 2025
R304085,T1045261,,102135.0,SKU100024,wrong item,53.16,card,14-05-2025 22:18:02
R304086,T1010463,,111589.0,SKU100005,damaged,133.72,cash,04 Oct 2024
R304087,T1132365,,117623.0,SKU100198,other,27.59,card,2024-04-02
R304088,T1071943,,110132.0,SKU100166,wrong item,174.47,card,21 Feb 2024
R304089,T10004088,,117851.0,SKU100280,wrong item,178.43,card,10-Mar-2025
R304090,T1098382,,107891.0,SKU100143,wrong item,258.65,UPI,22-Aug-2025
R304091,T1101657,,100710.0,SKU100265,other,2.77,card,29-Apr-2025
R304092,T1082971,,112094.0,SKU100359,damaged,59.13,UPI,09 Apr 2024
R304093,T1185551,,110264.0,SKU100532,damaged,258.36,UPI,07-07-2024 00:00:00
R304094,T1066641,,115503.0,SKU100401,damaged,241.81,UPI,2025/09/06
R304095,T1076285,,110917.0,SKU100323,wrong item,195.97,cash,2024/10/12
R304096,T1115327,,108152.0,SKU100060,other,85.17,cash,2025/03/09
R304097,T1137498,2025-07-28,112437.0,SKU100424,damaged,121.83,card,28/07/2025
R304098,T1154151,,117895.0,SKU100576,damaged,123.45,cash,02-07-2025 00:00:00
R304099,T1073831,,117722.0,SKU100199,quality,197.46,cash,2024-10-24
R304100,T1178671,,,SKU100049,damaged,326.3,cash,2025-01-04
R304101,T1142159,,101497.0,SKU100512,other,495.15,UPI,2024/06/06
R304102,T1119297,,114412.0,SKU100184,damaged,272.89,UPI,2024-06-12
R304103,T1019044,,114658.0,SKU100544,damaged,190.62,UPI,2024-09-21
R304104,T1122218,,109858.0,SKU100121,quality,108.44,UPI,15 Dec 2025
R304105,T1013653,,105048.0,SKU100304,damaged,206.56,cash,27 Nov 2024
R304106,T1094834,,100905.0,SKU100219,other,103.81,UPI,2024-07-22
R304107,T1092691,,103701.0,SKU100106,damaged,148.92,UPI,18 Mar 2024
R304108,T1129720,2025-02-16,107611.0,SKU100095,damaged,209.27,cash,16/02/2025
R304109,T1054375,,108836.0,SKU100061,quality,242.2,cash,18-Mar-2024
R304110,T1019153,,109958.0,SKU100506,other,209.88,card,2024-06-20
R304111,T1021593,,100752.0,SKU100572,wrong item,319.13,card,2024/08/20
R304112,T1102718,,101977.0,SKU100449,damaged,170.11,UPI,10/28/2025
R304113,T1144189,,109867.0,SKU100472,damaged,222.26,card,05 Jun 2025
R304114,T1153258,,112718.0,SKU100053,other,16.46,cash,05/25/2024
R304115,T1134615,,102214.0,SKU100561,wrong item,189.86,cash,05-09-2025 00:00:00
R304116,T1025220,,119197.0,SKU100528,damaged,32.65,card,18-01-2025 00:00:00
R304117,T1054926,,111887.0,SKU100210,damaged,231.49,cash,2024/05/22
R304118,T1003121,,118622.0,SKU100598,damaged,44.07,card,16-06-2024 00:00:00
R304119,T1032796,,104115.0,SKU100216,other,159.18,card,11-07-2024 00:00:00
R304120,T1198008,,100394.0,SKU100232,other,139.34,UPI,28-01-2025 00:00:00
R304121,T1125806,,103689.0,SKU100310,quality,145.01,UPI,07 Sep 2025
R304122,T1140110,,103587.0,SKU100063,other,49.93,UPI,03/31/2025
R304123,T1192156,,115630.0,SKU100020,wrong item,204.44,card,16-Jun-2025
R304124,T1181641,,119880.0,SKU100135,damaged,104.46,cash,11/15/2024
R304125,T10004124,,107690.0,SKU100023,damaged,16.91,UPI,2025/05/22
R304126,T1023073,,116190.0,SKU100307,other,67.28,card,2024/12/22
R304127,T10004126,2024-02-08,101706.0,SKU100589,damaged,121.56,card,08/02/2024
R304128,T1154181,,103302.0,SKU100502,quality,235.59,cash,18-07-2025 00:00:00
R304129,T10004128,,115500.0,SKU100285,damaged,238.89,cash,2024-12-29
R304130,T1188948,,110826.0,SKU100078,damaged,26.59,card,2025-01-02
R304131,T1056169,,118011.0,SKU100096,wrong item,91.95,card,2025-05-18
R304132,T1130858,,102572.0,SKU100148,damaged,112.32,UPI,2025/06/21
R304133,T1196970,,113825.0,SKU100428,other,135.5,card,02-Sep-2024
R304134,T1007883,,103326.0,SKU100476,quality,6.96,card,2024-07-03
R304135,T1099934,2025-04-22,118287.0,SKU100428,wrong item,21.76,card,22/04/2025
R304136,T1042906,,109345.0,SKU100577,other,198.3,card,2024/08/06
R304137,T1050138,2024-11-19,111974.0,SKU100354,other,167.25,UPI,19/11/2024
R304138,T1106876,,106361.0,SKU100560,quality,273.27,UPI,22-06-2025 07:44:18
R304139,T1138554,,111387.0,SKU100354,quality,125.09,cash,14 Sep 2024
R304140,T1154821,,103135.0,SKU100462,wrong item,201.07,UPI,2025-03-06
R304141,T1030957,,110875.0,SKU100467,other,3.57,card,19-May-2024
R304142,T1026409,,115944.0,SKU100332,quality,232.79,UPI,26 Feb 2024
R304143,T1176427,,113678.0,SKU100239,damaged,274.7,cash,2024-11-20
R304144,T1066965,,100124.0,SKU100363,wrong item,195.43,UPI,2024-04-12
R304145,T1056540,,114448.0,SKU100385,damaged,279.44,cash,02-Dec-2025
R304146,T1143029,,118697.0,SKU100352,other,96.7,cash,11/25/2024
R304147,T1075950,,108461.0,SKU100249,wrong item,89.03,UPI,04/20/2024
R304148,T1193363,,109984.0,SKU100031,quality,71.99,card,07 Dec 2024
R304149,T1124507,,115957.0,SKU100484,damaged,73.23,card,22-09-2025 00:00:00
R304150,T1099390,,117166.0,SKU100138,quality,109.27,card,03-Aug-2024
R304151,T1194953,,111098.0,SKU100175,damaged,194.33,card,2024/10/17
R304152,T1177335,2025-10-31,108845.0,SKU100500,damaged,141.76,card,31/10/2025
R304153,T1198126,,107544.0,SKU100065,quality,4.92,UPI,2024-10-09
R304154,T1041161,,119044.0,SKU100238,damaged,204.12,UPI,13-11-2025 00:00:00
R304155,T1039335,,116320.0,SKU100042,wrong item,219.9,cash,31-12-2024 00:00:00
R304156,T1060931,,104248.0,SKU100184,damaged,147.12,card,2025-02-08
R304157,T1194076,,100106.0,SKU100120,wrong item,284.12,card,2024/06/17
R304158,T1197596,,109027.0,SKU100431,other,188.05,UPI,2025-01-23
R304159,T1019357,,108960.0,SKU100405,quality,28.9,card,2024/02/05
R304160,T1064265,,107294.0,SKU100513,wrong item,154.43,cash,09-05-2025 00:00:00
R304161,T1071795,,104572.0,SKU100324,quality,184.98,cash,2025-07-12
R304162,T10004161,,113531.0,SKU100396,wrong item,236.2,cash,06-Sep-2024
R304163,T1147981,2025-03-08,107755.0,SKU100029,damaged,156.8,cash,08/03/2025
R304164,T1096020,,116280.0,SKU100039,wrong item,178.08,cash,30-Sep-2024
R304165,T1108281,,108850.0,SKU100300,wrong item,48.74,UPI,2025-08-17
R304166,T1014601,,101765.0,SKU100172,quality,120.37,UPI,17-Mar-2024
R304167,T1095793,,104229.0,SKU100234,damaged,77.76,UPI,22-02-2025 00:00:00
R304168,T1050552,,109054.0,SKU100585,wrong item,215.44,card,27-Jan-2025
R304169,T1007237,2024-10-14,111432.0,SKU100499,wrong item,206.0,card,14/10/2024
R304170,T1018538,,112371.0,SKU100436,wrong item,127.23,cash,26-Feb-2025
R304171,T1012765,,118457.0,SKU100502,damaged,302.71,card,2025-08-05
R304172,T1093508,,101138.0,SKU100550,other,113.34,card,12/21/2025
R304173,T1131807,,119538.0,SKU100534,quality,384.67,cash,2024-06-10
R304174,T1167333,,101250.0,SKU100178,other,90.39,cash,2024/11/19
R304175,T1180494,,107734.0,SKU100205,wrong item,96.06,card,2025-03-25
R304176,T1014916,,100630.0,SKU100180,quality,153.29,card,06/16/2024
R304177,T1056494,,108277.0,SKU100015,damaged,326.09,card,03-Apr-2024
R304178,T1133045,,107892.0,SKU100157,other,157.06,cash,2024-08-08
R304179,T1153928,2025-06-11,111143.0,SKU100230,other,303.24,UPI,11/06/2025
R304180,T1121902,,119347.0,SKU100350,wrong item,131.87,card,23-01-2025 00:00:00
R304181,T1120438,,100349.0,SKU100101,other,197.17,UPI,2025/01/31
R304182,T1137845,2025-05-23,103224.0,SKU100203,wrong item,238.99,cash,23/05/2025
R304183,T1185037,,119254.0,SKU100245,damaged,191.69,UPI,07/25/2024
R304184,T1192690,,102129.0,SKU100591,wrong item,49.12,card,06-06-2024 12:12:20
R304185,T1035481,,103390.0,SKU100400,wrong item,177.62,card,25 Nov 2024
R304186,T1091765,,109024.0,SKU100588,damaged,108.87,card,2025-02-26
